Level	Rule Name	Subject	Property	Value
WARN	duplicate_label_synonym	OAE:0002257	IAO:0000118	renal insufficiency AE
WARN	duplicate_label_synonym	OAE:0003346	IAO:0000118	stomach pain AE
WARN	duplicate_label_synonym	OBI:0002163	IAO:0000118	DNAse footprinting assay
WARN	duplicate_label_synonym	PATO:0000119	oboInOwl:hasExactSynonym	height
WARN	duplicate_label_synonym	http://semanticscience.org/resource/CHEMINF_000515	IAO:0000118	specific surface area@en
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0000015	IAO:0000118	bioassay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0002533	IAO:0000118	safety pharmacology assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0002785	IAO:0000118	gene expression assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010001	IAO:0000118	cell viability ATP quantitation assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010009	IAO:0000118	physicochemical assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010010	IAO:0000118	solubility assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010040	IAO:0000118	metabolomic assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010045	IAO:0000118	RNA-seq gene expression profiling assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010046	IAO:0000118	L1000 mRNA profiling assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010063	IAO:0000118	P100 phosphoprotein quantification assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010082	IAO:0000118	drug absorption assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010094	IAO:0000118	portal vein study
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010118	IAO:0000118	hepatocyte relay with inhibitors
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010121	IAO:0000118	esterase metabolite formation kinetics
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010122	IAO:0000118	recombinant esterases
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010125	IAO:0000118	CYP metabolite formation kinetics
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010130	IAO:0000118	UGT metabolite formation kinetics
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010147	IAO:0000118	CYP induction screen
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010148	IAO:0000118	UGT induction assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010157	IAO:0000118	enzyme inhibition assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010167	IAO:0000118	CYP single point inhibition
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010168	IAO:0000118	definitive CYP IC50
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010173	IAO:0000118	UGT inhibition
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010174	IAO:0000118	UGT1A1 with BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010175	IAO:0000118	UGT1A1 without BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010176	IAO:0000118	UGT1A4 with BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010177	IAO:0000118	UGT1A4 without BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010178	IAO:0000118	UGT1A6 with BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010179	IAO:0000118	UGT1A6 without BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010180	IAO:0000118	UGT1A9 with BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010181	IAO:0000118	UGT1A9 without BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010182	IAO:0000118	UGT2B15 with BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010183	IAO:0000118	UGT2B15 without BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010184	IAO:0000118	UGT2B7 with BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010185	IAO:0000118	UGT2B7 without BSA
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010188	IAO:0000118	transporter inhibition assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010189	IAO:0000118	efflux transporter inhibition assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010204	IAO:0000118	transporter substrate assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010226	IAO:0000118	other pharmacokinetic studies
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010229	IAO:0000118	non-rodent IV clearance
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010230	IAO:0000118	non-rodent IV half-life
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010232	IAO:0000118	non-rodent oral half-life
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010233	IAO:0000118	non-rodent Vdss
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010236	IAO:0000118	rodent IV clearance
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010237	IAO:0000118	rodent IV half-life
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010239	IAO:0000118	rodent oral half-life
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010240	IAO:0000118	rodent Vdss
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010252	IAO:0000118	protein expression assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010258	IAO:0000118	concentration response assay
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010266	IAO:0000118	Epitope Mapping
WARN	duplicate_label_synonym	http://www.bioassayontology.org/bao#BAO_0010269	IAO:0000118	chemotaxis assay
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0001233	oboInOwl:hasExactSynonym	S2
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0002314	oboInOwl:hasExactSynonym	RCHACV
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0005746	IAO:0000118	G2
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0006449	oboInOwl:hasExactSynonym	KARPAS-620
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0008069	oboInOwl:hasExactSynonym	carboxypeptidase B2 measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0008466	oboInOwl:hasExactSynonym	matrix metalloproteinase 8 measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0009223	oboInOwl:hasExactSynonym	Hemoglobin S Measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0010790	oboInOwl:hasExactSynonym	monocyte chemotactic protein-4 measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0011005	oboInOwl:hasExactSynonym	urea measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0020205	oboInOwl:hasExactSynonym	C-X-C motif chemokine 13 measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0020395	oboInOwl:hasExactSynonym	fractalkine measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0020756	oboInOwl:hasExactSynonym	stromal cell-derived factor 1 measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0021258	oboInOwl:hasExactSynonym	X-11787 measurement
WARN	duplicate_label_synonym	http://www.ebi.ac.uk/efo/EFO_0021654	oboInOwl:hasExactSynonym	N-Acetyl-L-tyrosine measurement
WARN	invalid_xref	ENVO:01001644	oboInOwl:hasDbXref	Carbonate which is formed as the result of some biological process.
WARN	invalid_xref	OBCS:0000003	oboInOwl:hasDbXref	STATO_0000204
WARN	invalid_xref	OBCS:0000004	oboInOwl:hasDbXref	STATO_0000268
WARN	invalid_xref	OBCS:0000005	oboInOwl:hasDbXref	STATO_0000227
WARN	invalid_xref	OBCS:0000006	oboInOwl:hasDbXref	STATO_0000059
WARN	invalid_xref	OBCS:0000119	oboInOwl:hasDbXref	STATO_0000229
WARN	invalid_xref	OBCS:0000125	oboInOwl:hasDbXref	STATO_0000160
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0000714	oboInOwl:hasDbXref	PERSON: James Malone
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0004358	oboInOwl:hasDbXref	PERSON: Dani Welter
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0005910	oboInOwl:hasDbXref	PMID: 3897439
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0005913	oboInOwl:hasDbXref	PMID: 8788275
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0007836	oboInOwl:hasDbXref	PMID:27149984 
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0009285	oboInOwl:hasDbXref	modelled on http://purl.obolibrary.org/obo/CMO_0001488
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0010605	oboInOwl:hasDbXref	PMID: 31636452
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0010749	oboInOwl:hasDbXref	PMID: 32355309
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0010843	oboInOwl:hasDbXref	https://www.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=HG02610&Product=CC 
WARN	invalid_xref	http://www.ebi.ac.uk/efo/EFO_0020991	oboInOwl:hasDbXref	Quantification of ethanolamine in a sample.
WARN	invalid_xref	http://www.ebi.ac.uk/efoIri	oboInOwl:hasDbXref	suggestedNCIt
WARN	missing_definition	http://aopkb.org/aop_ontology#AdverseOutcomePathway	IAO:0000115	
WARN	missing_definition	http://aopkb.org/aop_ontology#AopEntity	IAO:0000115	
WARN	missing_definition	http://aopkb.org/aop_ontology#MolecularInitiatingEvent	IAO:0000115	
WARN	missing_definition	http://example.com/bfo-spec-label	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000047	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000048	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000049	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000050	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000051	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000052	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000053	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000054	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000055	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000056	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000057	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000058	IAO:0000115	
WARN	missing_definition	http://livercancer.imbi.uni-heidelberg.de/ccont#CCONT_0000186	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A1	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A10	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A11	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A12	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A13	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A14	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A15	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A16	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A17	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A18	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A19	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A2	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A20	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A21	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A22	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A23	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A24	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A25	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A26	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A27	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A28	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A29	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A3	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A30	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A31	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A32	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A33	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A34	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A35	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A36	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A37	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A38	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A39	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A4	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A40	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A5	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A6	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A7	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A8	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#A9	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162667	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162668	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165152	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166514	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166741	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166753	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166785	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166881	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167212	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171757	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171822	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174713	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174900	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174908	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184906	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184920	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2751	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2752	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2789	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28284	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28961	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28962	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28963	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29405	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47381	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65508	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65796	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66592	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66633	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72097	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76043	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76044	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76597	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76598	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76599	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76600	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76601	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76602	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76632	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77549	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77834	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87416	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87690	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87691	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87737	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90829	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90830	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90831	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94237	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#NHC0	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P100	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P101	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P102	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P106	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P107	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P108	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P167	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P171	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P175	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P200	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P201	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P203	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P204	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P205	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P207	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P208	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P210	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P211	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P215	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P216	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P302	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P310	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P315	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P316	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P317	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P319	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P320	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P321	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P322	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P325	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P329	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P330	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P331	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P332	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P333	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P334	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P350	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P351	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P352	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P353	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P354	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P355	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P356	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P357	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P358	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P359	IAO:0000115	
WARN	missing_definition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P360	IAO:0000115	
